,lat,lon,day,week,month,year,date_for_plot,analysed_spim,plume
284,49.16999816894531,-0.75,2018-02-25,02_04,02,2018,2018-02-25,,False
285,49.16999816894531,-0.7350000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
286,49.16999816894531,-0.7200000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
287,49.16999816894531,-0.7049999833106995,2018-02-25,02_04,02,2018,2018-02-25,,False
288,49.16999816894531,-0.6899999976158142,2018-02-25,02_04,02,2018,2018-02-25,,False
289,49.16999816894531,-0.675000011920929,2018-02-25,02_04,02,2018,2018-02-25,,False
290,49.16999816894531,-0.6600000262260437,2018-02-25,02_04,02,2018,2018-02-25,,False
291,49.16999816894531,-0.6449999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
292,49.16999816894531,-0.6299999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
293,49.16999816894531,-0.6150000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
294,49.16999816894531,-0.6000000238418579,2018-02-25,02_04,02,2018,2018-02-25,,False
295,49.16999816894531,-0.5849999785423279,2018-02-25,02_04,02,2018,2018-02-25,,False
296,49.16999816894531,-0.5699999928474426,2018-02-25,02_04,02,2018,2018-02-25,,False
297,49.16999816894531,-0.5550000071525574,2018-02-25,02_04,02,2018,2018-02-25,,False
298,49.16999816894531,-0.5400000214576721,2018-02-25,02_04,02,2018,2018-02-25,,False
299,49.16999816894531,-0.5249999761581421,2018-02-25,02_04,02,2018,2018-02-25,,False
300,49.16999816894531,-0.5099999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
301,49.16999816894531,-0.4950000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
302,49.16999816894531,-0.47999998927116394,2018-02-25,02_04,02,2018,2018-02-25,,False
303,49.16999816894531,-0.4650000035762787,2018-02-25,02_04,02,2018,2018-02-25,,False
