,lat,lon,day,week,month,year,date_for_plot,analysed_spim
277,49.16999816894531,-0.8550000190734863,2001-02-19,02_03,02,2001,2001-02-19,
278,49.16999816894531,-0.8399999737739563,2001-02-19,02_03,02,2001,2001-02-19,
279,49.16999816894531,-0.824999988079071,2001-02-19,02_03,02,2001,2001-02-19,
280,49.16999816894531,-0.8100000023841858,2001-02-19,02_03,02,2001,2001-02-19,
281,49.16999816894531,-0.7950000166893005,2001-02-19,02_03,02,2001,2001-02-19,
282,49.16999816894531,-0.7799999713897705,2001-02-19,02_03,02,2001,2001-02-19,
283,49.16999816894531,-0.7649999856948853,2001-02-19,02_03,02,2001,2001-02-19,
284,49.16999816894531,-0.75,2001-02-19,02_03,02,2001,2001-02-19,
285,49.16999816894531,-0.7350000143051147,2001-02-19,02_03,02,2001,2001-02-19,
286,49.16999816894531,-0.7200000286102295,2001-02-19,02_03,02,2001,2001-02-19,
287,49.16999816894531,-0.7049999833106995,2001-02-19,02_03,02,2001,2001-02-19,
288,49.16999816894531,-0.6899999976158142,2001-02-19,02_03,02,2001,2001-02-19,
289,49.16999816894531,-0.675000011920929,2001-02-19,02_03,02,2001,2001-02-19,
290,49.16999816894531,-0.6600000262260437,2001-02-19,02_03,02,2001,2001-02-19,
291,49.16999816894531,-0.6449999809265137,2001-02-19,02_03,02,2001,2001-02-19,
292,49.16999816894531,-0.6299999952316284,2001-02-19,02_03,02,2001,2001-02-19,
293,49.16999816894531,-0.6150000095367432,2001-02-19,02_03,02,2001,2001-02-19,
294,49.16999816894531,-0.6000000238418579,2001-02-19,02_03,02,2001,2001-02-19,
295,49.16999816894531,-0.5849999785423279,2001-02-19,02_03,02,2001,2001-02-19,
296,49.16999816894531,-0.5699999928474426,2001-02-19,02_03,02,2001,2001-02-19,
297,49.16999816894531,-0.5550000071525574,2001-02-19,02_03,02,2001,2001-02-19,
298,49.16999816894531,-0.5400000214576721,2001-02-19,02_03,02,2001,2001-02-19,
299,49.16999816894531,-0.5249999761581421,2001-02-19,02_03,02,2001,2001-02-19,
300,49.16999816894531,-0.5099999904632568,2001-02-19,02_03,02,2001,2001-02-19,
301,49.16999816894531,-0.4950000047683716,2001-02-19,02_03,02,2001,2001-02-19,
302,49.16999816894531,-0.47999998927116394,2001-02-19,02_03,02,2001,2001-02-19,
303,49.16999816894531,-0.4650000035762787,2001-02-19,02_03,02,2001,2001-02-19,
304,49.16999816894531,-0.44999998807907104,2001-02-19,02_03,02,2001,2001-02-19,
305,49.16999816894531,-0.4350000023841858,2001-02-19,02_03,02,2001,2001-02-19,
306,49.16999816894531,-0.41999998688697815,2001-02-19,02_03,02,2001,2001-02-19,
307,49.16999816894531,-0.4050000011920929,2001-02-19,02_03,02,2001,2001-02-19,
308,49.16999816894531,-0.38999998569488525,2001-02-19,02_03,02,2001,2001-02-19,
309,49.16999816894531,-0.375,2001-02-19,02_03,02,2001,2001-02-19,
310,49.16999816894531,-0.36000001430511475,2001-02-19,02_03,02,2001,2001-02-19,
311,49.16999816894531,-0.3449999988079071,2001-02-19,02_03,02,2001,2001-02-19,
312,49.16999816894531,-0.33000001311302185,2001-02-19,02_03,02,2001,2001-02-19,
313,49.16999816894531,-0.3149999976158142,2001-02-19,02_03,02,2001,2001-02-19,
314,49.16999816894531,-0.30000001192092896,2001-02-19,02_03,02,2001,2001-02-19,
315,49.16999816894531,-0.2849999964237213,2001-02-19,02_03,02,2001,2001-02-19,
316,49.16999816894531,-0.27000001072883606,2001-02-19,02_03,02,2001,2001-02-19,
317,49.16999816894531,-0.2549999952316284,2001-02-19,02_03,02,2001,2001-02-19,
318,49.16999816894531,-0.23999999463558197,2001-02-19,02_03,02,2001,2001-02-19,
